named.index	unique.index	external_gene_name	ensembl_gene_id	ensembl_gene_id_version	chromosome_name	start_position	end_position	ensembl_transcript_id	external_gene_source	gene_biotype	external_synonym	hgnc_symbol	strand
TRIM53P	TRIM53P	TRIM53AP	ENSG00000225581	ENSG00000225581.3	chr11	89993536	89999741	ENST00000532014	HGNC_Symbol	unprocessed_pseudogene	TRIM53P	TRIM53AP	-1
TRIM60P10	TRIM60P10	TRIM60P10Y	ENSG00000232976	ENSG00000232976.1	chrY	24659337	24660406	ENST00000425589	HGNC_Symbol	processed_pseudogene	TRIM60P10	TRIM60P10Y	1
TRIM60P11	TRIM60P11	TRIM60P11Y	ENSG00000227837	ENSG00000227837.1	chrY	24691791	24692932	ENST00000445313	HGNC_Symbol	processed_pseudogene	TRIM60P11	TRIM60P11Y	1
TRIM60P3	TRIM60P3	TRIM60P3Y	ENSG00000227830	ENSG00000227830.1	chrY	8413037	8414054	ENST00000432201	HGNC_Symbol	processed_pseudogene	TRIM60P3	TRIM60P3Y	-1
TRIM60P5	TRIM60P5	TRIM60P5Y	ENSG00000224210	ENSG00000224210.1	chrY	24494709	24495583	ENST00000413946	HGNC_Symbol	processed_pseudogene	TRIM60P5	TRIM60P5Y	-1
TRIM60P8	TRIM60P8	TRIM60P8Y	ENSG00000232764	ENSG00000232764.1	chrY	23025594	23026663	ENST00000436338	HGNC_Symbol	processed_pseudogene	TRIM60P8	TRIM60P8Y	1
TRIM60P9	TRIM60P9	TRIM60P9Y	ENSG00000227251	ENSG00000227251.1	chrY	23058030	23059186	ENST00000438459	HGNC_Symbol	processed_pseudogene	TRIM60P9	TRIM60P9Y	1
TRIM60PY10	TRIM60PY10	TRIM60P10Y	ENSG00000232976	ENSG00000232976.1	chrY	24659337	24660406	ENST00000425589	HGNC_Symbol	processed_pseudogene	TRIM60PY10	TRIM60P10Y	1
TRIM60PY11	TRIM60PY11	TRIM60P11Y	ENSG00000227837	ENSG00000227837.1	chrY	24691791	24692932	ENST00000445313	HGNC_Symbol	processed_pseudogene	TRIM60PY11	TRIM60P11Y	1
TRIM60PY3	TRIM60PY3	TRIM60P3Y	ENSG00000227830	ENSG00000227830.1	chrY	8413037	8414054	ENST00000432201	HGNC_Symbol	processed_pseudogene	TRIM60PY3	TRIM60P3Y	-1
TRIM60PY5	TRIM60PY5	TRIM60P5Y	ENSG00000224210	ENSG00000224210.1	chrY	24494709	24495583	ENST00000413946	HGNC_Symbol	processed_pseudogene	TRIM60PY5	TRIM60P5Y	-1
TRIM60PY8	TRIM60PY8	TRIM60P8Y	ENSG00000232764	ENSG00000232764.1	chrY	23025594	23026663	ENST00000436338	HGNC_Symbol	processed_pseudogene	TRIM60PY8	TRIM60P8Y	1
TRIM60PY9	TRIM60PY9	TRIM60P9Y	ENSG00000227251	ENSG00000227251.1	chrY	23058030	23059186	ENST00000438459	HGNC_Symbol	processed_pseudogene	TRIM60PY9	TRIM60P9Y	1
TRIM80P	TRIM80P	TRIM53BP	ENSG00000166013	ENSG00000166013.11	chr11	89841997	89850970	ENST00000532912	HGNC_Symbol	unprocessed_pseudogene	TRIM80P	TRIM53BP	1
TRNAQ41P	TRNAQ41P	NMTRQ-TTG12-1	ENSG00000242752	ENSG00000242752.3	chr17	19603274	19603345	ENST00000467595	HGNC_Symbol	unprocessed_pseudogene	TRNAQ41P	NMTRQ-TTG12-1	-1
TRNAS30P	TRNAS30P	NMTRS-TGA3-1	ENSG00000241225	ENSG00000241225.2	chr17	22528853	22528921	ENST00000481618	HGNC_Symbol	unprocessed_pseudogene	TRNAS30P	NMTRS-TGA3-1	-1
TRPC6L	ENSG00000223484.TRPC6L	TRPC6P1	ENSG00000223484	ENSG00000223484.7	chrX	155985370	155986249	ENST00000421233	HGNC_Symbol	processed_pseudogene	TRPC6L	TRPC6P1	-1
TRPC6L	ENSG00000292368.TRPC6L	TRPC6P1	ENSG00000292368	ENSG00000292368.1	chrY	57171890	57172769	ENST00000711267	HGNC_Symbol	processed_pseudogene	TRPC6L	TRPC6P1	-1
TRPC6P	ENSG00000223484.TRPC6P	TRPC6P1	ENSG00000223484	ENSG00000223484.7	chrX	155985370	155986249	ENST00000421233	HGNC_Symbol	processed_pseudogene	TRPC6P	TRPC6P1	-1
TRPC6P	ENSG00000292368.TRPC6P	TRPC6P1	ENSG00000292368	ENSG00000292368.1	chrY	57171890	57172769	ENST00000711267	HGNC_Symbol	processed_pseudogene	TRPC6P	TRPC6P1	-1
TRY2P	TRY2P	PRSS59P	ENSG00000186163	ENSG00000186163.10	chr7	142265833	142271301	ENST00000448860	HGNC_Symbol	transcribed_unitary_pseudogene	TRY2P	PRSS59P	-1
Tryx5	Tryx5	PRSS59P	ENSG00000186163	ENSG00000186163.10	chr7	142265833	142271301	ENST00000448860	HGNC_Symbol	transcribed_unitary_pseudogene	Tryx5	PRSS59P	-1
TRYX5	TRYX5	PRSS59P	ENSG00000186163	ENSG00000186163.10	chr7	142265833	142271301	ENST00000448860	HGNC_Symbol	transcribed_unitary_pseudogene	TRYX5	PRSS59P	-1
TSSK1	TSSK1	TSSK1A	ENSG00000231086	ENSG00000231086.1	chr22	19124879	19125646	ENST00000450724	HGNC_Symbol	transcribed_unitary_pseudogene	TSSK1	TSSK1A	1
TSSK1AP	TSSK1AP	TSSK1A	ENSG00000231086	ENSG00000231086.1	chr22	19124879	19125646	ENST00000450724	HGNC_Symbol	transcribed_unitary_pseudogene	TSSK1AP	TSSK1A	1
TSSK5P1	TSSK5P1	TSSK5P	ENSG00000227473	ENSG00000227473.1	chr8	144141214	144143664	ENST00000423978	HGNC_Symbol	unitary_pseudogene	TSSK5P1	TSSK5P	-1
TSSK5P2	TSSK5P2	TSSK5P	ENSG00000227473	ENSG00000227473.1	chr8	144141214	144143664	ENST00000423978	HGNC_Symbol	unitary_pseudogene	TSSK5P2	TSSK5P	-1
TSSK7P	TSSK7P	TSSK1A	ENSG00000231086	ENSG00000231086.1	chr22	19124879	19125646	ENST00000450724	HGNC_Symbol	transcribed_unitary_pseudogene	TSSK7P	TSSK1A	1
TSSKPS1	TSSKPS1	TSSK5P	ENSG00000227473	ENSG00000227473.1	chr8	144141214	144143664	ENST00000423978	HGNC_Symbol	unitary_pseudogene	TSSKPS1	TSSK5P	-1
TTC3L	TTC3L	TTC3P1	ENSG00000215105	ENSG00000215105.4	chrX	75740831	75746911	ENST00000399586	HGNC_Symbol	transcribed_processed_pseudogene	TTC3L	TTC3P1	-1
TTY11	TTY11	TTTY11	ENSG00000180910	ENSG00000180910.9	chrY	8789000	8789302	ENST00000651367	HGNC_Symbol	transcribed_unprocessed_pseudogene	TTY11	TTTY11	-1
TUBAP5	TUBAP5	TUBA5P	ENSG00000214796	ENSG00000214796.10	chr1	202852991	202859099	ENST00000442868	HGNC_Symbol	transcribed_unprocessed_pseudogene	TUBAP5	TUBA5P	-1
TXLNG2P	TXLNG2P	TXLNGY	ENSG00000131002	ENSG00000131002.15	chrY	19567382	19604120	ENST00000445715	HGNC_Symbol	transcribed_unprocessed_pseudogene	TXLNG2P	TXLNGY	1
TXREBP	TXREBP	ATF4P1	ENSG00000213338	ENSG00000213338.3	chrX	154622428	154623500	ENST00000443279	HGNC_Symbol	processed_pseudogene	TXREBP	ATF4P1	-1
U2AF1L1	U2AF1L1	ZRSR2P1	ENSG00000212643	ENSG00000212643.3	chr5	112891610	112893079	ENST00000512790	HGNC_Symbol	transcribed_processed_pseudogene	U2AF1L1	ZRSR2P1	1
U2AF1P	U2AF1P	ZRSR2P1	ENSG00000212643	ENSG00000212643.3	chr5	112891610	112893079	ENST00000512790	HGNC_Symbol	transcribed_processed_pseudogene	U2AF1P	ZRSR2P1	1
U2AF1-RS1	U2AF1-RS1	ZRSR2P1	ENSG00000212643	ENSG00000212643.3	chr5	112891610	112893079	ENST00000512790	HGNC_Symbol	transcribed_processed_pseudogene	U2AF1-RS1	ZRSR2P1	1
U2AF1RS1	U2AF1RS1	ZRSR2P1	ENSG00000212643	ENSG00000212643.3	chr5	112891610	112893079	ENST00000512790	HGNC_Symbol	transcribed_processed_pseudogene	U2AF1RS1	ZRSR2P1	1
U2AFBPL	U2AFBPL	ZRSR2P1	ENSG00000212643	ENSG00000212643.3	chr5	112891610	112893079	ENST00000512790	HGNC_Symbol	transcribed_processed_pseudogene	U2AFBPL	ZRSR2P1	1
UBE2D3P	UBE2D3P	UBE2D3P1	ENSG00000225022	ENSG00000225022.1	chr20	5292388	5292831	ENST00000436669	HGNC_Symbol	processed_pseudogene	UBE2D3P	UBE2D3P1	-1
UBE2D5P	UBE2D5P	UBE2D3P1	ENSG00000225022	ENSG00000225022.1	chr20	5292388	5292831	ENST00000436669	HGNC_Symbol	processed_pseudogene	UBE2D5P	UBE2D3P1	-1
UBE2Q2P3	UBE2Q2P3	UBE2Q2P2	ENSG00000259429	ENSG00000259429.6	chr15	82391844	82420075	ENST00000613592	HGNC_Symbol	transcribed_unprocessed_pseudogene	UBE2Q2P3	UBE2Q2P2	1
UBE2QP1	UBE2QP1	UBE2Q2P1	ENSG00000189136	ENSG00000189136.10	chr15	84526781	84570700	ENST00000354771	HGNC_Symbol	transcribed_unprocessed_pseudogene	UBE2QP1	UBE2Q2P1	-1
UBE2QP2	UBE2QP2	UBE2Q2P2	ENSG00000259429	ENSG00000259429.6	chr15	82391844	82420075	ENST00000613592	HGNC_Symbol	transcribed_unprocessed_pseudogene	UBE2QP2	UBE2Q2P2	1
UBH1	UBH1	USP12P1	ENSG00000253213	ENSG00000253213.1	chr5	171251866	171252982	ENST00000523223	HGNC_Symbol	processed_pseudogene	UBH1	USP12P1	1
UBL2	UBL2	SUMO1P1	ENSG00000241721	ENSG00000241721.1	chr20	53875252	53875557	ENST00000497904	HGNC_Symbol	processed_pseudogene	UBL2	SUMO1P1	-1
UBL6	UBL6	SUMO1P1	ENSG00000241721	ENSG00000241721.1	chr20	53875252	53875557	ENST00000497904	HGNC_Symbol	processed_pseudogene	UBL6	SUMO1P1	-1
UBQLN4P	UBQLN4P	UBQLN4P1	ENSG00000241627	ENSG00000241627.3	chr3	148985868	148987668	ENST00000461599	HGNC_Symbol	processed_pseudogene	UBQLN4P	UBQLN4P1	-1
UMPH1P	UMPH1P	NT5C3AP1	ENSG00000213492	ENSG00000213492.3	chr4	117575098	117576109	ENST00000394500	HGNC_Symbol	transcribed_processed_pseudogene	UMPH1P	NT5C3AP1	-1
UNQ6121	UNQ6121	SERPINA13P	ENSG00000187483	ENSG00000187483.11	chr14	94641318	94646720	ENST00000478994	HGNC_Symbol	transcribed_unprocessed_pseudogene	UNQ6121	SERPINA13P	1
UQCRHP5	UQCRHP5	UQCRHP1	ENSG00000230622	ENSG00000230622.1	chr6	31611083	31611356	ENST00000424609	HGNC_Symbol	transcribed_processed_pseudogene	UQCRHP5	UQCRHP1	-1
USMG5P1	USMG5P1	ATP5MKP1	ENSG00000231549	ENSG00000231549.1	chrX	74173890	74174066	ENST00000425964	HGNC_Symbol	processed_pseudogene	USMG5P1	ATP5MKP1	1
USP12	USP12	USP12P1	ENSG00000253213	ENSG00000253213.1	chr5	171251866	171252982	ENST00000523223	HGNC_Symbol	processed_pseudogene	USP12	USP12P1	1
USP17	USP17	USP17L9P	ENSG00000251694	ENSG00000251694.1	chr4	9358383	9359975	ENST00000508843	HGNC_Symbol	unprocessed_pseudogene	USP17	USP17L9P	1
USP17L6	USP17L6	USP17L6P	ENSG00000205946	ENSG00000205946.1	chr4	9367874	9369070	ENST00000382470	HGNC_Symbol	unprocessed_pseudogene	USP17L6	USP17L6P	1
USP18B	USP18B	USP41P	ENSG00000161133	ENSG00000161133.19	chr22	20363621	20377251	ENST00000292729	HGNC_Symbol	transcribed_unprocessed_pseudogene	USP18B	USP41P	-1
USP41	USP41	USP41P	ENSG00000161133	ENSG00000161133.19	chr22	20363621	20377251	ENST00000292729	HGNC_Symbol	transcribed_unprocessed_pseudogene	USP41	USP41P	-1
USP8P	USP8P	USP8P1	ENSG00000214892	ENSG00000214892.4	chr6	31275572	31278754	ENST00000494673	HGNC_Symbol	processed_pseudogene	USP8P	USP8P1	1
V1RL3	V1RL3	VN1R3	ENSG00000180663	ENSG00000180663.5	chr16	31807926	31808844	ENST00000418822	HGNC_Symbol	unitary_pseudogene	V1RL3	VN1R3	-1
V1S5P	ENSG00000226212.V1S5P	TRGV6	ENSG00000226212	ENSG00000226212.2	chr7	38340700	38340998	ENST00000417928	HGNC_Symbol	TR_V_pseudogene	V1S5P	TRGV6	-1
V1S5P	ENSG00000228668.V1S5P	TRGV5P	ENSG00000228668	ENSG00000228668.1	chr7	38345030	38345499	ENST00000419915	HGNC_Symbol	TR_V_pseudogene	V1S5P	TRGV5P	-1
V1S7P	V1S7P	TRGV7	ENSG00000249978	ENSG00000249978.1	chr7	38335041	38335514	ENST00000427089	HGNC_Symbol	TR_V_pseudogene	V1S7P	TRGV7	-1
V5P	V5P	TRGVA	ENSG00000225992	ENSG00000225992.1	chr7	38322446	38322730	ENST00000413819	HGNC_Symbol	TR_V_pseudogene	V5P	TRGVA	-1
V6P	V6P	TRGVB	ENSG00000231202	ENSG00000231202.1	chr7	38295763	38296233	ENST00000453257	HGNC_Symbol	TR_V_pseudogene	V6P	TRGVB	-1
VDAC3	VDAC3	VDAC1P5	ENSG00000270858	ENSG00000270858.1	chr12	54802746	54803589	ENST00000603132	HGNC_Symbol	processed_pseudogene	VDAC3	VDAC1P5	-1
VDAC4	VDAC4	VDAC1P4	ENSG00000235060	ENSG00000235060.1	chr1	180434800	180435936	ENST00000450197	HGNC_Symbol	processed_pseudogene	VDAC4	VDAC1P4	1
VDAC4P	VDAC4P	VDAC1P4	ENSG00000235060	ENSG00000235060.1	chr1	180434800	180435936	ENST00000450197	HGNC_Symbol	processed_pseudogene	VDAC4P	VDAC1P4	1
VDAC5P	VDAC5P	VDAC1P5	ENSG00000270858	ENSG00000270858.1	chr12	54802746	54803589	ENST00000603132	HGNC_Symbol	processed_pseudogene	VDAC5P	VDAC1P5	-1
VDUB4	VDUB4	USP17L6P	ENSG00000205946	ENSG00000205946.1	chr4	9367874	9369070	ENST00000382470	HGNC_Symbol	unprocessed_pseudogene	VDUB4	USP17L6P	1
VENTX1	VENTX1	VENTXP7	ENSG00000236380	ENSG00000236380.5	chr3	21405737	21406508	ENST00000475503	HGNC_Symbol	processed_pseudogene	VENTX1	VENTXP7	1
VEZF1L1	VEZF1L1	VEZF1P1	ENSG00000236229	ENSG00000236229.1	chr3	193155456	193157208	ENST00000423931	HGNC_Symbol	processed_pseudogene	VEZF1L1	VEZF1P1	-1
VLIG-1	VLIG-1	GVINP1	ENSG00000254838	ENSG00000254838.8	chr11	6714610	6721880	ENST00000531871	HGNC_Symbol	transcribed_unprocessed_pseudogene	VLIG-1	GVINP1	-1
VLIG1	VLIG1	GVINP1	ENSG00000254838	ENSG00000254838.8	chr11	6714610	6721880	ENST00000531871	HGNC_Symbol	transcribed_unprocessed_pseudogene	VLIG1	GVINP1	-1
VN2R4P	VN2R4P	VN2R3P	ENSG00000234680	ENSG00000234680.1	chr9	39016969	39039594	ENST00000422626	HGNC_Symbol	unitary_pseudogene	VN2R4P	VN2R3P	1
VN2R5P	VN2R5P	VN2R3P	ENSG00000234680	ENSG00000234680.1	chr9	39016969	39039594	ENST00000422626	HGNC_Symbol	unitary_pseudogene	VN2R5P	VN2R3P	1
VN2R8P	VN2R8P	VN2R3P	ENSG00000234680	ENSG00000234680.1	chr9	39016969	39039594	ENST00000422626	HGNC_Symbol	unitary_pseudogene	VN2R8P	VN2R3P	1
VNN3	VNN3	VNN3P	ENSG00000093134	ENSG00000093134.18	chr6	132722926	132734692	ENST00000696135	HGNC_Symbol	transcribed_unitary_pseudogene	VNN3	VNN3P	-1
VNR19I2	VNR19I2	VN1R6P	ENSG00000174677	ENSG00000174677.4	chr19	53315137	53316043	ENST00000458417	HGNC_Symbol	unitary_pseudogene	VNR19I2	VN1R6P	1
VNR6I1P	VNR6I1P	VN1R10P	ENSG00000220758	ENSG00000220758.4	chr6	27324894	27325768	ENST00000447106	HGNC_Symbol	unprocessed_pseudogene	VNR6I1P	VN1R10P	1
VNR6I2P	VNR6I2P	VN1R11P	ENSG00000219770	ENSG00000219770.1	chr6	27083280	27084147	ENST00000407795	HGNC_Symbol	unitary_pseudogene	VNR6I2P	VN1R11P	1
VNR6I3P	VNR6I3P	VN1R12P	ENSG00000220581	ENSG00000220581.1	chr6	27033435	27034310	ENST00000403778	HGNC_Symbol	unitary_pseudogene	VNR6I3P	VN1R12P	-1
VNR6I4P	VNR6I4P	VN1R13P	ENSG00000216762	ENSG00000216762.1	chr6	27060365	27061249	ENST00000406212	HGNC_Symbol	transcribed_processed_pseudogene	VNR6I4P	VN1R13P	-1
VWA6	VWA6	COL6A4P1	ENSG00000230524	ENSG00000230524.9	chr3	15151833	15180961	ENST00000487147	HGNC_Symbol	transcribed_unprocessed_pseudogene	VWA6	COL6A4P1	-1
VWFP	VWFP	VWFP1	ENSG00000241717	ENSG00000241717.1	chr22	16690103	16704477	ENST00000457911	HGNC_Symbol	transcribed_unprocessed_pseudogene	VWFP	VWFP1	-1
WBSCR20B	ENSG00000106133.WBSCR20B	NSUN5P2	ENSG00000106133	ENSG00000106133.19	chr7	72948485	72954717	ENST00000457352	HGNC_Symbol	transcribed_unprocessed_pseudogene	WBSCR20B	NSUN5P2	-1
WBSCR20B	ENSG00000223705.WBSCR20B	NSUN5P1	ENSG00000223705	ENSG00000223705.12	chr7	75410368	75416597	ENST00000421140	HGNC_Symbol	transcribed_unprocessed_pseudogene	WBSCR20B	NSUN5P1	1
WBSCR20C	WBSCR20C	NSUN5P2	ENSG00000106133	ENSG00000106133.19	chr7	72948485	72954717	ENST00000457352	HGNC_Symbol	transcribed_unprocessed_pseudogene	WBSCR20C	NSUN5P2	-1
WBSCR26	WBSCR26	BICDL3P	ENSG00000225969	ENSG00000225969.4	chr7	73735407	73736073	ENST00000641969	HGNC_Symbol	transcribed_unitary_pseudogene	WBSCR26	BICDL3P	1
WDR82	WDR82	WDR82P1	ENSG00000234629	ENSG00000234629.1	chr3	94937086	94938024	ENST00000439836	HGNC_Symbol	processed_pseudogene	WDR82	WDR82P1	-1
WDR82B	WDR82B	WDR82P1	ENSG00000234629	ENSG00000234629.1	chr3	94937086	94938024	ENST00000439836	HGNC_Symbol	processed_pseudogene	WDR82B	WDR82P1	-1
WHAMML1	WHAMML1	WHAMMP3	ENSG00000276141	ENSG00000276141.5	chr15	22664359	22681605	ENST00000611636	HGNC_Symbol	transcribed_unprocessed_pseudogene	WHAMML1	WHAMMP3	1
WHAMML2	WHAMML2	WHAMMP2	ENSG00000248334	ENSG00000248334.7	chr15	28737583	28754869	ENST00000563942	HGNC_Symbol	transcribed_unprocessed_pseudogene	WHAMML2	WHAMMP2	1
WHDC1L1	WHDC1L1	WHAMMP3	ENSG00000276141	ENSG00000276141.5	chr15	22664359	22681605	ENST00000611636	HGNC_Symbol	transcribed_unprocessed_pseudogene	WHDC1L1	WHAMMP3	1
WHDC1L2	WHDC1L2	WHAMMP2	ENSG00000248334	ENSG00000248334.7	chr15	28737583	28754869	ENST00000563942	HGNC_Symbol	transcribed_unprocessed_pseudogene	WHDC1L2	WHAMMP2	1
WHSC1L1P	WHSC1L1P	WHSC1L2P	ENSG00000267253	ENSG00000267253.1	chr17	43718314	43720436	ENST00000587110	HGNC_Symbol	processed_pseudogene	WHSC1L1P	WHSC1L2P	-1
XA	XA	TNXA	ENSG00000248290	ENSG00000248290.1	chr6	32008614	32012472	ENST00000507684	HGNC_Symbol	transcribed_unprocessed_pseudogene	XA	TNXA	-1
XBP1	XBP1	XBP1P1	ENSG00000249947	ENSG00000249947.2	chr5	112885094	112885745	ENST00000436573	HGNC_Symbol	processed_pseudogene	XBP1	XBP1P1	1
XBPP1	XBPP1	XBP1P1	ENSG00000249947	ENSG00000249947.2	chr5	112885094	112885745	ENST00000436573	HGNC_Symbol	processed_pseudogene	XBPP1	XBP1P1	1
XGPY	XGPY	XGY1	ENSG00000227447	ENSG00000227447.1	chrY	12440046	12507369	ENST00000381172	HGNC_Symbol	transcribed_unprocessed_pseudogene	XGPY	XGY1	-1
XGPY1	XGPY1	XGY1	ENSG00000227447	ENSG00000227447.1	chrY	12440046	12507369	ENST00000381172	HGNC_Symbol	transcribed_unprocessed_pseudogene	XGPY1	XGY1	-1
XPO3P1	XPO3P1	XPOTP1	ENSG00000214185	ENSG00000214185.3	chr20	34213495	34215892	ENST00000443317	HGNC_Symbol	processed_pseudogene	XPO3P1	XPOTP1	-1
YBAKD1	YBAKD1	PRORSD1P	ENSG00000162997	ENSG00000162997.16	chr2	55282329	55284437	ENST00000295112	HGNC_Symbol	transcribed_unitary_pseudogene	YBAKD1	PRORSD1P	1
YES2	YES2	YES1P1	ENSG00000224003	ENSG00000224003.1	chr22	25647261	25649232	ENST00000418510	HGNC_Symbol	processed_pseudogene	YES2	YES1P1	1
YESP	YESP	YES1P1	ENSG00000224003	ENSG00000224003.1	chr22	25647261	25649232	ENST00000418510	HGNC_Symbol	processed_pseudogene	YESP	YES1P1	1
YKLK1	YKLK1	KLKP1	ENSG00000197588	ENSG00000197588.10	chr19	50887866	50888268	ENST00000595979	HGNC_Symbol	transcribed_unprocessed_pseudogene	YKLK1	KLKP1	-1
YTHDF2P	YTHDF2P	YTHDF2P1	ENSG00000270503	ENSG00000270503.1	chr14	39215065	39216335	ENST00000604759	HGNC_Symbol	processed_pseudogene	YTHDF2P	YTHDF2P1	1
YX59F3.2	YX59F3.2	FRMPD2B	ENSG00000150175	ENSG00000150175.15	chr10	46870858	46894562	ENST00000431305	HGNC_Symbol	transcribed_unprocessed_pseudogene	YX59F3.2	FRMPD2B	1
ZAP-IT1	ZAP-IT1	RPL17P28	ENSG00000229677	ENSG00000229677.1	chr7	139049456	139050006	ENST00000429934	HGNC_Symbol	processed_pseudogene	ZAP-IT1	RPL17P28	-1
ZBED6CL	ZBED6CL	ZBED10P	ENSG00000188707	ENSG00000188707.8	chr7	150329871	150331115	ENST00000696247	HGNC_Symbol	transcribed_unitary_pseudogene	ZBED6CL	ZBED10P	1
ZBED9P1	ZBED9P1	SCAND3P1	ENSG00000232795	ENSG00000232795.1	chr13	35185294	35186679	ENST00000439854	HGNC_Symbol	processed_pseudogene	ZBED9P1	SCAND3P1	1
ZBTB12B	ZBTB12B	ZBTB12BP	ENSG00000180610	ENSG00000180610.10	chr4	39770081	39771371	ENST00000314232	HGNC_Symbol	processed_pseudogene	ZBTB12B	ZBTB12BP	-1
ZBTB12P1	ZBTB12P1	ZBTB12BP	ENSG00000180610	ENSG00000180610.10	chr4	39770081	39771371	ENST00000314232	HGNC_Symbol	processed_pseudogene	ZBTB12P1	ZBTB12BP	-1
ZC3H21	ZC3H21	ZRSR2P1	ENSG00000212643	ENSG00000212643.3	chr5	112891610	112893079	ENST00000512790	HGNC_Symbol	transcribed_processed_pseudogene	ZC3H21	ZRSR2P1	1
ZCD1B	ZCD1B	CISD1P1	ENSG00000213403	ENSG00000213403.2	chr2	19826249	19826575	ENST00000393907	HGNC_Symbol	processed_pseudogene	ZCD1B	CISD1P1	1
ZCSL1	ZCSL1	DPH3P1	ENSG00000233838	ENSG00000233838.5	chr20	62845664	62845912	ENST00000486648	HGNC_Symbol	processed_pseudogene	ZCSL1	DPH3P1	1
ZDHHC8P	ZDHHC8P	ZDHHC8BP	ENSG00000133519	ENSG00000133519.14	chr22	23397938	23402157	ENST00000418264	HGNC_Symbol	transcribed_unprocessed_pseudogene	ZDHHC8P	ZDHHC8BP	-1
ZDHHC8P1	ZDHHC8P1	ZDHHC8BP	ENSG00000133519	ENSG00000133519.14	chr22	23397938	23402157	ENST00000418264	HGNC_Symbol	transcribed_unprocessed_pseudogene	ZDHHC8P1	ZDHHC8BP	-1
ZNF108	ZNF108	ZNF90P1	ENSG00000241738	ENSG00000241738.1	chr3	101357292	101359242	ENST00000480493	HGNC_Symbol	processed_pseudogene	ZNF108	ZNF90P1	1
ZNF108P	ZNF108P	ZNF90P1	ENSG00000241738	ENSG00000241738.1	chr3	101357292	101359242	ENST00000480493	HGNC_Symbol	processed_pseudogene	ZNF108P	ZNF90P1	1
ZNF123	ZNF123	ZNF123P	ENSG00000255259	ENSG00000255259.2	chr11	129295286	129296481	ENST00000531501	HGNC_Symbol	processed_pseudogene	ZNF123	ZNF123P	-1
ZNF127L2	ZNF127L2	MKRN5P	ENSG00000224430	ENSG00000224430.2	chrX	74161062	74162528	ENST00000445263	HGNC_Symbol	processed_pseudogene	ZNF127L2	MKRN5P	-1
ZNF127L3	ZNF127L3	MKRN9P	ENSG00000258128	ENSG00000258128.3	chr12	87783118	87784568	ENST00000546624	HGNC_Symbol	transcribed_processed_pseudogene	ZNF127L3	MKRN9P	-1
ZNF127L4	ZNF127L4	MKRN8P	ENSG00000237090	ENSG00000237090.1	chr1	42891094	42892430	ENST00000417517	HGNC_Symbol	transcribed_processed_pseudogene	ZNF127L4	MKRN8P	-1
ZNF127L5	ZNF127L5	MKRN7P	ENSG00000225849	ENSG00000225849.3	chr20	46463900	46465270	ENST00000433469	HGNC_Symbol	transcribed_processed_pseudogene	ZNF127L5	MKRN7P	-1
ZNF137	ZNF137	ZNF137P	ENSG00000123870	ENSG00000123870.11	chr19	52592038	52597345	ENST00000456718	HGNC_Symbol	transcribed_unprocessed_pseudogene	ZNF137	ZNF137P	1
ZNF161L1	ZNF161L1	VEZF1P1	ENSG00000236229	ENSG00000236229.1	chr3	193155456	193157208	ENST00000423931	HGNC_Symbol	processed_pseudogene	ZNF161L1	VEZF1P1	-1
ZNF181P1	ZNF181P1	ZNF807P	ENSG00000248830	ENSG00000248830.1	chr19	34542462	34545395	ENST00000328088	HGNC_Symbol	unprocessed_pseudogene	ZNF181P1	ZNF807P	-1
ZNF184-LP	ZNF184-LP	ZNF204P	ENSG00000204789	ENSG00000204789.6	chr6	27358252	27359854	ENST00000416749	HGNC_Symbol	transcribed_unprocessed_pseudogene	ZNF184-LP	ZNF204P	-1
ZNF186	ZNF186	ZNF73P	ENSG00000288262	ENSG00000288262.1	chr22	11474744	11479643	ENST00000672261	HGNC_Symbol	unprocessed_pseudogene	ZNF186	ZNF73P	1
ZNF187P1	ZNF187P1	ZSCAN12P1	ENSG00000219891	ENSG00000219891.4	chr6	28092427	28092845	ENST00000406489	HGNC_Symbol	transcribed_unprocessed_pseudogene	ZNF187P1	ZSCAN12P1	1
ZNF204	ZNF204	ZNF204P	ENSG00000204789	ENSG00000204789.6	chr6	27358252	27359854	ENST00000416749	HGNC_Symbol	transcribed_unprocessed_pseudogene	ZNF204	ZNF204P	-1
ZNF259P	ZNF259P	ZPR1P1	ENSG00000219565	ENSG00000219565.3	chr6	108785689	108787053	ENST00000407656	HGNC_Symbol	transcribed_processed_pseudogene	ZNF259P	ZPR1P1	-1
ZNF259P1	ZNF259P1	ZPR1P1	ENSG00000219565	ENSG00000219565.3	chr6	108785689	108787053	ENST00000407656	HGNC_Symbol	transcribed_processed_pseudogene	ZNF259P1	ZPR1P1	-1
ZNF271	ZNF271	ZNF271P	ENSG00000257267	ENSG00000257267.6	chr18	35291184	35307896	ENST00000465539	HGNC_Symbol	transcribed_unitary_pseudogene	ZNF271	ZNF271P	1
ZNF286C	ZNF286C	ZNF286B	ENSG00000249459	ENSG00000249459.12	chr17	18661937	18681846	ENST00000668878	HGNC_Symbol	transcribed_unprocessed_pseudogene	ZNF286C	ZNF286B	-1
ZNF286L	ZNF286L	ZNF286B	ENSG00000249459	ENSG00000249459.12	chr17	18661937	18681846	ENST00000668878	HGNC_Symbol	transcribed_unprocessed_pseudogene	ZNF286L	ZNF286B	-1
