named.index	unique.index	external_gene_name	ensembl_gene_id	ensembl_gene_id_version	chromosome_name	start_position	end_position	ensembl_transcript_id	external_gene_source	gene_biotype	external_synonym	hgnc_symbol
RNA5SP229	RNA5SP229	RNA5SP229	ENSG00000222741	ENSG00000222741.1	chr7	33177740	33177838	ENST00000410809	HGNC Symbol	rRNA_pseudogene	RN5S229	RNA5SP229
RNA5SP23	RNA5SP23	RNA5SP23	ENSG00000212308	ENSG00000212308.1	chr1	78375164	78375268	ENST00000391006	HGNC Symbol	rRNA_pseudogene	RN5S23	RNA5SP23
RNA5SP230	RNA5SP230	RNA5SP230	ENSG00000252848	ENSG00000252848.1	chr7	44125752	44125873	ENST00000517039	HGNC Symbol	rRNA_pseudogene	RN5S230	RNA5SP230
RNA5SP231	RNA5SP231	RNA5SP231	ENSG00000222428	ENSG00000222428.1	chr7	68723911	68724048	ENST00000410496	HGNC Symbol	rRNA_pseudogene	RN5S231	RNA5SP231
RNA5SP232	RNA5SP232	RNA5SP232	ENSG00000201014	ENSG00000201014.1	chr7	71913738	71913856	ENST00000364144	HGNC Symbol	rRNA_pseudogene	RN5S232	RNA5SP232
RNA5SP233	RNA5SP233	RNA5SP233	ENSG00000238391	ENSG00000238391.1	chr7	74487428	74487540	ENST00000459153	HGNC Symbol	rRNA_pseudogene	RN5S233	RNA5SP233
RNA5SP234	RNA5SP234	RNA5SP234	ENSG00000200786	ENSG00000200786.1	chr7	79654109	79654227	ENST00000363916	HGNC Symbol	rRNA_pseudogene	RN5S234	RNA5SP234
RNA5SP235	RNA5SP235	RNA5SP235	ENSG00000202281	ENSG00000202281.1	chr7	83017898	83018011	ENST00000365411	HGNC Symbol	rRNA_pseudogene	RN5S235	RNA5SP235
RNA5SP236	RNA5SP236	RNA5SP236	ENSG00000251978	ENSG00000251978.1	chr7	106781600	106781715	ENST00000516169	HGNC Symbol	rRNA_pseudogene	RN5S236	RNA5SP236
RNA5SP237	RNA5SP237	RNA5SP237	ENSG00000222346	ENSG00000222346.1	chr7	111953653	111953765	ENST00000410414	HGNC Symbol	rRNA_pseudogene	RN5S237	RNA5SP237
RNA5SP238	RNA5SP238	RNA5SP238	ENSG00000202334	ENSG00000202334.1	chr7	114613787	114613906	ENST00000365464	HGNC Symbol	rRNA_pseudogene	RN5S238	RNA5SP238
RNA5SP239	RNA5SP239	RNA5SP239	ENSG00000222150	ENSG00000222150.1	chr7	116944286	116944414	ENST00000410218	HGNC Symbol	rRNA_pseudogene	RN5S239	RNA5SP239
RNA5SP24	RNA5SP24	RNA5SP24	ENSG00000252287	ENSG00000252287.1	chr13	19088487	19088581	ENST00000516478	HGNC Symbol	rRNA_pseudogene	RN5S24	RNA5SP24
RNA5SP240	RNA5SP240	RNA5SP240	ENSG00000202225	ENSG00000202225.1	chr7	120981426	120981553	ENST00000365355	HGNC Symbol	rRNA_pseudogene	RN5S240	RNA5SP240
RNA5SP241	RNA5SP241	RNA5SP241	ENSG00000212628	ENSG00000212628.1	chr7	121083700	121083813	ENST00000391326	HGNC Symbol	rRNA_pseudogene	RN5S241	RNA5SP241
RNA5SP242	RNA5SP242	RNA5SP242	ENSG00000201041	ENSG00000201041.1	chr7	128697439	128697556	ENST00000364171	HGNC Symbol	rRNA_pseudogene	RN5S242	RNA5SP242
RNA5SP243	RNA5SP243	RNA5SP243	ENSG00000252866	ENSG00000252866.1	chr7	128697710	128697744	ENST00000517057	HGNC Symbol	rRNA_pseudogene	RN5S243	RNA5SP243
RNA5SP244	RNA5SP244	RNA5SP244	ENSG00000212238	ENSG00000212238.1	chr7	129756266	129756377	ENST00000390936	HGNC Symbol	rRNA_pseudogene	RN5S244	RNA5SP244
RNA5SP245	RNA5SP245	RNA5SP245	ENSG00000201109	ENSG00000201109.1	chr7	130027277	130027397	ENST00000364239	HGNC Symbol	rRNA_pseudogene	RN5S245	RNA5SP245
RNA5SP246	RNA5SP246	RNA5SP246	ENSG00000239021	ENSG00000239021.1	chr7	130602795	130602913	ENST00000458909	HGNC Symbol	rRNA_pseudogene	RN5S246	RNA5SP246
RNA5SP247	RNA5SP247	RNA5SP247	ENSG00000223113	ENSG00000223113.1	chr7	140370441	140370545	ENST00000411181	HGNC Symbol	rRNA_pseudogene	RN5S247	RNA5SP247
RNA5SP248	RNA5SP248	RNA5SP248	ENSG00000202472	ENSG00000202472.1	chr7	140386781	140386907	ENST00000365602	HGNC Symbol	rRNA_pseudogene	RN5S248	RNA5SP248
RNA5SP249	RNA5SP249	RNA5SP249	ENSG00000251936	ENSG00000251936.1	chr7	147849884	147849982	ENST00000516127	HGNC Symbol	rRNA_pseudogene	RN5S249	RNA5SP249
RNA5SP25	RNA5SP25	RNA5SP25	ENSG00000222747	ENSG00000222747.1	chr13	21369790	21369899	ENST00000410815	HGNC Symbol	rRNA_pseudogene	RN5S25	RNA5SP25
RNA5SP251	RNA5SP251	RNA5SP251	ENSG00000222546	ENSG00000222546.1	chr8	3700492	3700628	ENST00000410614	HGNC Symbol	rRNA_pseudogene	RN5S251	RNA5SP251
RNA5SP252	RNA5SP252	RNA5SP252	ENSG00000212433	ENSG00000212433.1	chr8	10686569	10686687	ENST00000391131	HGNC Symbol	rRNA_pseudogene	RN5S252	RNA5SP252
RNA5SP253	RNA5SP253	RNA5SP253	ENSG00000252029	ENSG00000252029.1	chr8	12087396	12087445	ENST00000516220	HGNC Symbol	rRNA_pseudogene	RN5S253	RNA5SP253
RNA5SP254	RNA5SP254	RNA5SP254	ENSG00000252535	ENSG00000252535.1	chr8	12333644	12333693	ENST00000516726	HGNC Symbol	rRNA_pseudogene	RN5S254	RNA5SP254
RNA5SP255	RNA5SP255	RNA5SP255	ENSG00000252179	ENSG00000252179.1	chr8	13536029	13536135	ENST00000516370	HGNC Symbol	rRNA_pseudogene	RN5S255	RNA5SP255
RNA5SP256	RNA5SP256	RNA5SP256	ENSG00000212280	ENSG00000212280.1	chr8	17748118	17748230	ENST00000390978	HGNC Symbol	rRNA_pseudogene	RN5S256	RNA5SP256
RNA5SP257	RNA5SP257	RNA5SP257	ENSG00000274467	ENSG00000274467.1	chr8	20290174	20290289	ENST00000363023	HGNC Symbol	rRNA_pseudogene	RN5S257	RNA5SP257
RNA5SP258	RNA5SP258	RNA5SP258	ENSG00000199620	ENSG00000199620.1	chr8	26136880	26136998	ENST00000362750	HGNC Symbol	rRNA_pseudogene	RN5S258	RNA5SP258
RNA5SP259	RNA5SP259	RNA5SP259	ENSG00000202411	ENSG00000202411.1	chr8	28530411	28530519	ENST00000365541	HGNC Symbol	rRNA_pseudogene	RN5S259	RNA5SP259
RNA5SP26	RNA5SP26	RNA5SP26	ENSG00000199276	ENSG00000199276.1	chr13	37854852	37854970	ENST00000362406	HGNC Symbol	rRNA_pseudogene	RN5S26	RNA5SP26
RNA5SP260	RNA5SP260	RNA5SP260	ENSG00000200719	ENSG00000200719.1	chr8	29048494	29048604	ENST00000363849	HGNC Symbol	rRNA_pseudogene	RN5S260	RNA5SP260
RNA5SP261	RNA5SP261	RNA5SP261	ENSG00000222468	ENSG00000222468.1	chr8	31598099	31598204	ENST00000410536	HGNC Symbol	rRNA_pseudogene	RN5S261	RNA5SP261
RNA5SP262	RNA5SP262	RNA5SP262	ENSG00000252261	ENSG00000252261.1	chr8	32192028	32192153	ENST00000516452	HGNC Symbol	rRNA_pseudogene	RN5S262	RNA5SP262
RNA5SP263	RNA5SP263	RNA5SP263	ENSG00000200246	ENSG00000200246.1	chr8	32256496	32256623	ENST00000363376	HGNC Symbol	rRNA_pseudogene	RN5S263	RNA5SP263
RNA5SP264	RNA5SP264	RNA5SP264	ENSG00000199985	ENSG00000199985.1	chr8	36764445	36764551	ENST00000363115	HGNC Symbol	rRNA_pseudogene	RN5S264	RNA5SP264
RNA5SP265	RNA5SP265	RNA5SP265	ENSG00000222955	ENSG00000222955.1	chr8	55745232	55745342	ENST00000411023	HGNC Symbol	rRNA_pseudogene	RN5S265	RNA5SP265
RNA5SP266	RNA5SP266	RNA5SP266	ENSG00000222205	ENSG00000222205.1	chr8	57126655	57126762	ENST00000410273	HGNC Symbol	rRNA_pseudogene	RN5S266	RNA5SP266
RNA5SP267	RNA5SP267	RNA5SP267	ENSG00000201763	ENSG00000201763.1	chr8	59455885	59456010	ENST00000364893	HGNC Symbol	rRNA_pseudogene	RN5S267	RNA5SP267
RNA5SP268	RNA5SP268	RNA5SP268	ENSG00000252637	ENSG00000252637.1	chr8	67099302	67099425	ENST00000516828	HGNC Symbol	rRNA_pseudogene	RN5S268	RNA5SP268
RNA5SP269	RNA5SP269	RNA5SP269	ENSG00000239184	ENSG00000239184.1	chr8	68695643	68695779	ENST00000459032	HGNC Symbol	rRNA_pseudogene	RN5S269	RNA5SP269
RNA5SP27	RNA5SP27	RNA5SP27	ENSG00000200709	ENSG00000200709.1	chr13	45551485	45551603	ENST00000363839	HGNC Symbol	rRNA_pseudogene	RN5S27	RNA5SP27
RNA5SP270	RNA5SP270	RNA5SP270	ENSG00000223293	ENSG00000223293.1	chr8	69929905	69930022	ENST00000411361	HGNC Symbol	rRNA_pseudogene	RN5S270	RNA5SP270
RNA5SP271	RNA5SP271	RNA5SP271	ENSG00000252509	ENSG00000252509.1	chr8	72357728	72357815	ENST00000516700	HGNC Symbol	rRNA_pseudogene	RN5S271	RNA5SP271
RNA5SP272	RNA5SP272	RNA5SP272	ENSG00000251904	ENSG00000251904.1	chr8	88396437	88396547	ENST00000516095	HGNC Symbol	rRNA_pseudogene	RN5S272	RNA5SP272
RNA5SP273	RNA5SP273	RNA5SP273	ENSG00000199354	ENSG00000199354.1	chr8	90511128	90511240	ENST00000362484	HGNC Symbol	rRNA_pseudogene	RN5S273	RNA5SP273
RNA5SP274	RNA5SP274	RNA5SP274	ENSG00000222416	ENSG00000222416.1	chr8	93441277	93441384	ENST00000410484	HGNC Symbol	rRNA_pseudogene	RN5S274	RNA5SP274
RNA5SP275	RNA5SP275	RNA5SP275	ENSG00000200806	ENSG00000200806.1	chr8	107884494	107884611	ENST00000363936	HGNC Symbol	rRNA_pseudogene	RN5S275	RNA5SP275
RNA5SP276	RNA5SP276	RNA5SP276	ENSG00000199450	ENSG00000199450.1	chr8	116022686	116022779	ENST00000362580	HGNC Symbol	rRNA_pseudogene	RN5S276	RNA5SP276
RNA5SP277	RNA5SP277	RNA5SP277	ENSG00000202356	ENSG00000202356.1	chr8	119891132	119891229	ENST00000365486	HGNC Symbol	rRNA_pseudogene	RN5S277	RNA5SP277
RNA5SP278	RNA5SP278	RNA5SP278	ENSG00000252864	ENSG00000252864.1	chr8	140940562	140940663	ENST00000517055	HGNC Symbol	rRNA_pseudogene	RN5S278	RNA5SP278
RNA5SP279	RNA5SP279	RNA5SP279	ENSG00000202383	ENSG00000202383.1	chr9	1333837	1333953	ENST00000365513	HGNC Symbol	rRNA_pseudogene	RN5S279	RNA5SP279
RNA5SP28	RNA5SP28	RNA5SP28	ENSG00000200711	ENSG00000200711.1	chr13	50812988	50813106	ENST00000363841	HGNC Symbol	rRNA_pseudogene	RN5S28	RNA5SP28
RNA5SP280	RNA5SP280	RNA5SP280	ENSG00000223162	ENSG00000223162.1	chr9	27198287	27198401	ENST00000411230	HGNC Symbol	rRNA_pseudogene	RN5S280	RNA5SP280
RNA5SP281	RNA5SP281	RNA5SP281	ENSG00000252313	ENSG00000252313.1	chr9	32293558	32293692	ENST00000516504	HGNC Symbol	rRNA_pseudogene	RN5S281	RNA5SP281
RNA5SP282	RNA5SP282	RNA5SP282	ENSG00000252164	ENSG00000252164.1	chr9	34206134	34206241	ENST00000516355	HGNC Symbol	rRNA_pseudogene	RN5S282	RNA5SP282
RNA5SP283	RNA5SP283	RNA5SP283	ENSG00000202474	ENSG00000202474.1	chr9	62802320	62802438	ENST00000365604	HGNC Symbol	rRNA_pseudogene	RN5S283	RNA5SP283
RNA5SP284	RNA5SP284	RNA5SP284	ENSG00000207277	ENSG00000207277.1	chr9	63813190	63813307	ENST00000384547	HGNC Symbol	rRNA_pseudogene	RN5S284	RNA5SP284
RNA5SP285	RNA5SP285	RNA5SP285	ENSG00000252428	ENSG00000252428.1	chr9	72299720	72299838	ENST00000516619	HGNC Symbol	rRNA_pseudogene	RN5S285	RNA5SP285
RNA5SP286	RNA5SP286	RNA5SP286	ENSG00000212454	ENSG00000212454.1	chr9	73750972	73751077	ENST00000391152	HGNC Symbol	rRNA_pseudogene	RN5S286	RNA5SP286
RNA5SP287	RNA5SP287	RNA5SP287	ENSG00000252167	ENSG00000252167.1	chr9	81885496	81885598	ENST00000516358	HGNC Symbol	rRNA_pseudogene	RN5S287	RNA5SP287
RNA5SP288	RNA5SP288	RNA5SP288	ENSG00000251884	ENSG00000251884.1	chr9	95142449	95142541	ENST00000516075	HGNC Symbol	rRNA_pseudogene	RN5S288	RNA5SP288
RNA5SP289	RNA5SP289	RNA5SP289	ENSG00000199202	ENSG00000199202.1	chr9	95905005	95905141	ENST00000362332	HGNC Symbol	rRNA_pseudogene	RN5S289	RNA5SP289
RNA5SP29	RNA5SP29	RNA5SP29	ENSG00000222920	ENSG00000222920.1	chr13	51027747	51027852	ENST00000410988	HGNC Symbol	rRNA_pseudogene	RN5S29	RNA5SP29
RNA5SP290	RNA5SP290	RNA5SP290	ENSG00000252942	ENSG00000252942.1	chr9	99145840	99145966	ENST00000517133	HGNC Symbol	rRNA_pseudogene	RN5S290	RNA5SP290
RNA5SP291	RNA5SP291	RNA5SP291	ENSG00000253031	ENSG00000253031.1	chr9	103689473	103689577	ENST00000517222	HGNC Symbol	rRNA_pseudogene	RN5S291	RNA5SP291
RNA5SP292	RNA5SP292	RNA5SP292	ENSG00000212276	ENSG00000212276.1	chr9	106843749	106843866	ENST00000390974	HGNC Symbol	rRNA_pseudogene	RN5S292	RNA5SP292
RNA5SP293	RNA5SP293	RNA5SP293	ENSG00000222459	ENSG00000222459.1	chr9	107918866	107918978	ENST00000410527	HGNC Symbol	rRNA_pseudogene	RN5S293	RNA5SP293
RNA5SP294	RNA5SP294	RNA5SP294	ENSG00000223238	ENSG00000223238.1	chr9	111411644	111411742	ENST00000411306	HGNC Symbol	rRNA_pseudogene	RN5S294	RNA5SP294
RNA5SP295	RNA5SP295	RNA5SP295	ENSG00000199525	ENSG00000199525.1	chr9	112252258	112252378	ENST00000362655	HGNC Symbol	rRNA_pseudogene	RN5S295	RNA5SP295
RNA5SP296	RNA5SP296	RNA5SP296	ENSG00000222455	ENSG00000222455.1	chr9	127841112	127841222	ENST00000410523	HGNC Symbol	rRNA_pseudogene	RN5S296	RNA5SP296
RNA5SP297	RNA5SP297	RNA5SP297	ENSG00000212331	ENSG00000212331.1	chr10	154831	154943	ENST00000391029	HGNC Symbol	rRNA_pseudogene	RN5S297	RNA5SP297
RNA5SP298	RNA5SP298	RNA5SP298	ENSG00000201861	ENSG00000201861.1	chr10	282015	282125	ENST00000364991	HGNC Symbol	rRNA_pseudogene	RN5S298	RNA5SP298
RNA5SP299	RNA5SP299	RNA5SP299	ENSG00000212505	ENSG00000212505.1	chr10	8656716	8656831	ENST00000391203	HGNC Symbol	rRNA_pseudogene	RN5S299	RNA5SP299
RNA5SP30	RNA5SP30	RNA5SP30	ENSG00000202422	ENSG00000202422.1	chr13	57991350	57991464	ENST00000365552	HGNC Symbol	rRNA_pseudogene	RN5S30	RNA5SP30
RNA5SP300	RNA5SP300	RNA5SP300	ENSG00000212499	ENSG00000212499.1	chr10	12924679	12924785	ENST00000391197	HGNC Symbol	rRNA_pseudogene	RN5S300	RNA5SP300
RNA5SP301	RNA5SP301	RNA5SP301	ENSG00000199407	ENSG00000199407.1	chr10	13727796	13727916	ENST00000362537	HGNC Symbol	rRNA_pseudogene	RN5S301	RNA5SP301
RNA5SP302	RNA5SP302	RNA5SP302	ENSG00000201766	ENSG00000201766.1	chr10	14663395	14663494	ENST00000364896	HGNC Symbol	rRNA_pseudogene	RN5S302	RNA5SP302
RNA5SP303	RNA5SP303	RNA5SP303	ENSG00000252001	ENSG00000252001.1	chr10	19633683	19633812	ENST00000516192	HGNC Symbol	rRNA_pseudogene	RN5S303	RNA5SP303
RNA5SP304	RNA5SP304	RNA5SP304	ENSG00000223131	ENSG00000223131.1	chr10	22997255	22997358	ENST00000411199	HGNC Symbol	rRNA_pseudogene	RN5S304	RNA5SP304
RNA5SP305	RNA5SP305	RNA5SP305	ENSG00000199535	ENSG00000199535.1	chr10	24640166	24640284	ENST00000362665	HGNC Symbol	rRNA_pseudogene	RN5S305	RNA5SP305
RNA5SP306	RNA5SP306	RNA5SP306	ENSG00000223019	ENSG00000223019.1	chr10	25813811	25813917	ENST00000411087	HGNC Symbol	rRNA_pseudogene	RN5S306	RNA5SP306
RNA5SP307	RNA5SP307	RNA5SP307	ENSG00000199733	ENSG00000199733.1	chr10	26509589	26509704	ENST00000362863	HGNC Symbol	rRNA_pseudogene	RN5S307	RNA5SP307
RNA5SP308	RNA5SP308	RNA5SP308	ENSG00000199402	ENSG00000199402.1	chr10	28874393	28874507	ENST00000362532	HGNC Symbol	rRNA_pseudogene	RN5S308	RNA5SP308
RNA5SP309	RNA5SP309	RNA5SP309	ENSG00000252479	ENSG00000252479.1	chr10	31259599	31259704	ENST00000516670	HGNC Symbol	rRNA_pseudogene	RN5S309	RNA5SP309
RNA5SP31	RNA5SP31	RNA5SP31	ENSG00000223076	ENSG00000223076.1	chr13	60613608	60613734	ENST00000411144	HGNC Symbol	rRNA_pseudogene	RN5S31	RNA5SP31
RNA5SP310	RNA5SP310	RNA5SP310	ENSG00000239152	ENSG00000239152.1	chr10	45856307	45856422	ENST00000459084	HGNC Symbol	rRNA_pseudogene	RN5S310	RNA5SP310
RNA5SP311	RNA5SP311	RNA5SP311	ENSG00000238405	ENSG00000238405.1	chr10	46807458	46807573	ENST00000411290	HGNC Symbol	rRNA_pseudogene	RN5S311	RNA5SP311
RNA5SP312	RNA5SP312	RNA5SP312	ENSG00000252877	ENSG00000252877.1	chr10	47532352	47532467	ENST00000517068	HGNC Symbol	rRNA_pseudogene	RN5S312	RNA5SP312
RNA5SP315	RNA5SP315	RNA5SP315	ENSG00000252149	ENSG00000252149.1	chr10	48040462	48040577	ENST00000516340	HGNC Symbol	rRNA_pseudogene	RN5S315	RNA5SP315
RNA5SP317	RNA5SP317	RNA5SP317	ENSG00000222108	ENSG00000222108.1	chr10	49979665	49979780	ENST00000410176	HGNC Symbol	rRNA_pseudogene	RN5S317	RNA5SP317
RNA5SP318	RNA5SP318	RNA5SP318	ENSG00000252161	ENSG00000252161.1	chr10	53458197	53458288	ENST00000516352	HGNC Symbol	rRNA_pseudogene	RN5S318	RNA5SP318
RNA5SP319	RNA5SP319	RNA5SP319	ENSG00000199638	ENSG00000199638.1	chr10	68461407	68461525	ENST00000362768	HGNC Symbol	rRNA_pseudogene	RN5S319	RNA5SP319
RNA5SP320	RNA5SP320	RNA5SP320	ENSG00000252072	ENSG00000252072.1	chr10	73706490	73706613	ENST00000516263	HGNC Symbol	rRNA_pseudogene	RN5S320	RNA5SP320
RNA5SP321	RNA5SP321	RNA5SP321	ENSG00000199592	ENSG00000199592.1	chr10	77587049	77587159	ENST00000362722	HGNC Symbol	rRNA_pseudogene	RN5S321	RNA5SP321
RNA5SP322	RNA5SP322	RNA5SP322	ENSG00000200487	ENSG00000200487.1	chr10	86052448	86052566	ENST00000363617	HGNC Symbol	rRNA_pseudogene	RN5S322	RNA5SP322
RNA5SP323	RNA5SP323	RNA5SP323	ENSG00000212396	ENSG00000212396.1	chr10	93510548	93510680	ENST00000391094	HGNC Symbol	rRNA_pseudogene	RN5S323	RNA5SP323
RNA5SP324	RNA5SP324	RNA5SP324	ENSG00000202047	ENSG00000202047.1	chr10	96619376	96619483	ENST00000365177	HGNC Symbol	rRNA_pseudogene	RN5S324	RNA5SP324
RNA5SP325	RNA5SP325	RNA5SP325	ENSG00000200626	ENSG00000200626.1	chr10	106970021	106970150	ENST00000363756	HGNC Symbol	rRNA_pseudogene	RN5S325	RNA5SP325
RNA5SP326	RNA5SP326	RNA5SP326	ENSG00000200079	ENSG00000200079.1	chr10	107461560	107461669	ENST00000363209	HGNC Symbol	rRNA_pseudogene	RN5S326	RNA5SP326
RNA5SP327	RNA5SP327	RNA5SP327	ENSG00000199364	ENSG00000199364.1	chr10	110761142	110761242	ENST00000362494	HGNC Symbol	rRNA_pseudogene	RN5S327	RNA5SP327
RNA5SP328	RNA5SP328	RNA5SP328	ENSG00000222740	ENSG00000222740.1	chr10	126145474	126145582	ENST00000410808	HGNC Symbol	rRNA_pseudogene	RN5S328	RNA5SP328
RNA5SP329	RNA5SP329	RNA5SP329	ENSG00000202147	ENSG00000202147.1	chr11	6016996	6017114	ENST00000365277	HGNC Symbol	rRNA_pseudogene	RN5S329	RNA5SP329
RNA5SP33	RNA5SP33	RNA5SP33	ENSG00000252496	ENSG00000252496.1	chr13	79389534	79389631	ENST00000516687	HGNC Symbol	rRNA_pseudogene	RN5S33	RNA5SP33
RNA5SP330	RNA5SP330	RNA5SP330	ENSG00000252905	ENSG00000252905.1	chr11	8845263	8845358	ENST00000517096	HGNC Symbol	rRNA_pseudogene	RN5S330	RNA5SP330
RNA5SP331	RNA5SP331	RNA5SP331	ENSG00000201856	ENSG00000201856.1	chr11	13907484	13907590	ENST00000364986	HGNC Symbol	rRNA_pseudogene	RN5S331	RNA5SP331
RNA5SP332	RNA5SP332	RNA5SP332	ENSG00000212365	ENSG00000212365.1	chr11	14134986	14135100	ENST00000391063	HGNC Symbol	rRNA_pseudogene	RN5S332	RNA5SP332
RNA5SP333	RNA5SP333	RNA5SP333	ENSG00000200336	ENSG00000200336.1	chr11	18248389	18248506	ENST00000363466	HGNC Symbol	rRNA_pseudogene	RN5S333	RNA5SP333
RNA5SP334	RNA5SP334	RNA5SP334	ENSG00000201695	ENSG00000201695.1	chr11	18266393	18266510	ENST00000364825	HGNC Symbol	rRNA_pseudogene	RN5S334	RNA5SP334
RNA5SP335	RNA5SP335	RNA5SP335	ENSG00000200687	ENSG00000200687.1	chr11	19401872	19401981	ENST00000363817	HGNC Symbol	rRNA_pseudogene	RN5S335	RNA5SP335
RNA5SP336	RNA5SP336	RNA5SP336	ENSG00000201059	ENSG00000201059.1	chr11	21000881	21000997	ENST00000364189	HGNC Symbol	rRNA_pseudogene	RN5S336	RNA5SP336
RNA5SP337	RNA5SP337	RNA5SP337	ENSG00000252816	ENSG00000252816.1	chr11	21383801	21383909	ENST00000517007	HGNC Symbol	rRNA_pseudogene	RN5S337	RNA5SP337
RNA5SP338	RNA5SP338	RNA5SP338	ENSG00000222427	ENSG00000222427.1	chr11	22688351	22688435	ENST00000410495	HGNC Symbol	rRNA_pseudogene	RN5S338	RNA5SP338
RNA5SP339	RNA5SP339	RNA5SP339	ENSG00000212289	ENSG00000212289.1	chr11	27521605	27521726	ENST00000390987	HGNC Symbol	rRNA_pseudogene	RN5S339	RNA5SP339
RNA5SP34	RNA5SP34	RNA5SP34	ENSG00000252696	ENSG00000252696.1	chr13	90135712	90135841	ENST00000516887	HGNC Symbol	rRNA_pseudogene	RN5S34	RNA5SP34
RNA5SP340	RNA5SP340	RNA5SP340	ENSG00000252941	ENSG00000252941.1	chr11	47804296	47804402	ENST00000517132	HGNC Symbol	rRNA_pseudogene	RN5S340	RNA5SP340
RNA5SP341	RNA5SP341	RNA5SP341	ENSG00000252070	ENSG00000252070.1	chr11	57450183	57450299	ENST00000516261	HGNC Symbol	rRNA_pseudogene	RN5S341	RNA5SP341
RNA5SP342	RNA5SP342	RNA5SP342	ENSG00000252902	ENSG00000252902.1	chr11	71845196	71845245	ENST00000517093	HGNC Symbol	rRNA_pseudogene	RN5S342	RNA5SP342
RNA5SP344	RNA5SP344	RNA5SP344	ENSG00000223013	ENSG00000223013.1	chr11	75934936	75935039	ENST00000411081	HGNC Symbol	rRNA_pseudogene	RN5S344	RNA5SP344
RNA5SP345	RNA5SP345	RNA5SP345	ENSG00000222578	ENSG00000222578.1	chr11	95840017	95840124	ENST00000410646	HGNC Symbol	rRNA_pseudogene	RN5S345	RNA5SP345
RNA5SP346	RNA5SP346	RNA5SP346	ENSG00000200411	ENSG00000200411.1	chr11	96474572	96474692	ENST00000363541	HGNC Symbol	rRNA_pseudogene	RN5S346	RNA5SP346
RNA5SP347	RNA5SP347	RNA5SP347	ENSG00000199315	ENSG00000199315.1	chr11	97657464	97657582	ENST00000362445	HGNC Symbol	rRNA_pseudogene	RN5S347	RNA5SP347
RNA5SP349	RNA5SP349	RNA5SP349	ENSG00000200613	ENSG00000200613.1	chr11	109120878	109120986	ENST00000363743	HGNC Symbol	rRNA_pseudogene	RN5S349	RNA5SP349
RNA5SP35	RNA5SP35	RNA5SP35	ENSG00000212559	ENSG00000212559.1	chr13	94025470	94025598	ENST00000391257	HGNC Symbol	rRNA_pseudogene	RN5S35	RNA5SP35
RNA5SP350	RNA5SP350	RNA5SP350	ENSG00000200168	ENSG00000200168.1	chr11	111040098	111040208	ENST00000363298	HGNC Symbol	rRNA_pseudogene	RN5S350	RNA5SP350
RNA5SP351	RNA5SP351	RNA5SP351	ENSG00000238965	ENSG00000238965.1	chr11	111928400	111928508	ENST00000459480	HGNC Symbol	rRNA_pseudogene	RN5S351	RNA5SP351
RNA5SP352	RNA5SP352	RNA5SP352	ENSG00000200278	ENSG00000200278.1	chr11	124636459	124636592	ENST00000363408	HGNC Symbol	rRNA_pseudogene	RN5S352	RNA5SP352
RNA5SP353	RNA5SP353	RNA5SP353	ENSG00000201476	ENSG00000201476.1	chr12	13440884	13441001	ENST00000364606	HGNC Symbol	rRNA_pseudogene	RN5S353	RNA5SP353
RNA5SP354	RNA5SP354	RNA5SP354	ENSG00000212549	ENSG00000212549.1	chr12	26373598	26373733	ENST00000391247	HGNC Symbol	rRNA_pseudogene	RN5S354	RNA5SP354
RNA5SP355	RNA5SP355	RNA5SP355	ENSG00000202187	ENSG00000202187.1	chr12	28505394	28505528	ENST00000365317	HGNC Symbol	rRNA_pseudogene	RN5S355	RNA5SP355
RNA5SP356	RNA5SP356	RNA5SP356	ENSG00000251781	ENSG00000251781.1	chr12	30306431	30306524	ENST00000515972	HGNC Symbol	rRNA_pseudogene	RN5S356	RNA5SP356
RNA5SP357	RNA5SP357	RNA5SP357	ENSG00000272435	ENSG00000272435.1	chr12	34205699	34205817	ENST00000607318	HGNC Symbol	rRNA_pseudogene	RN5S357	RNA5SP357
RNA5SP358	RNA5SP358	RNA5SP358	ENSG00000199843	ENSG00000199843.1	chr12	38161466	38161582	ENST00000362973	HGNC Symbol	rRNA_pseudogene	RN5S358	RNA5SP358
RNA5SP359	RNA5SP359	RNA5SP359	ENSG00000201708	ENSG00000201708.1	chr12	38163403	38163515	ENST00000364838	HGNC Symbol	rRNA_pseudogene	RN5S359	RNA5SP359
RNA5SP36	RNA5SP36	RNA5SP36	ENSG00000222129	ENSG00000222129.1	chr13	94651397	94651529	ENST00000410197	HGNC Symbol	rRNA_pseudogene	RN5S36	RNA5SP36
RNA5SP360	RNA5SP360	RNA5SP360	ENSG00000252364	ENSG00000252364.1	chr12	41658676	41658793	ENST00000516555	HGNC Symbol	rRNA_pseudogene	RN5S360	RNA5SP360
RNA5SP361	RNA5SP361	RNA5SP361	ENSG00000199556	ENSG00000199556.1	chr12	45117771	45117888	ENST00000362686	HGNC Symbol	rRNA_pseudogene	RN5S361	RNA5SP361
RNA5SP362	RNA5SP362	RNA5SP362	ENSG00000251857	ENSG00000251857.1	chr12	66066221	66066338	ENST00000516048	HGNC Symbol	rRNA_pseudogene	RN5S362	RNA5SP362
