"","external_gene_name","ensembl_gene_id","ensembl_gene_id_version","chromosome_name","start_position","end_position"
"49380","PDGFRB","ENSG00000113721","ENSG00000113721.14","5",150113839,150155872
"49381","MIR191","ENSG00000207605","ENSG00000207605.3","3",49020618,49020709
"49383","PTX3","ENSG00000163661","ENSG00000163661.4","3",157436850,157443633
"49384","IFIT6P","ENSG00000224289","ENSG00000224289.1","10",89362294,89363487
"49385","IFIT1B","ENSG00000204010","ENSG00000204010.3","10",89378056,89385205
"49386","IFIT1","ENSG00000185745","ENSG00000185745.10","10",89392546,89406487
"49387","ZNF304","ENSG00000131845","ENSG00000131845.15","19",57351271,57359898
"49389","SNTN","ENSG00000188817","ENSG00000188817.8","3",63652675,63679020
"49390","SLC16A12","ENSG00000152779","ENSG00000152779.14","10",89430299,89556641
"49396","ZNF254","ENSG00000213096","ENSG00000213096.11","19",24033405,24129968
"49399","SLC16A12-AS1","ENSG00000234452","ENSG00000234452.5","10",89456064,89468140
"49402","RPL15P14","ENSG00000226701","ENSG00000226701.1","10",72189941,72190576
"49403","AP3M2","ENSG00000070718","ENSG00000070718.12","8",42152946,42171673
"49404","ANAPC16","ENSG00000166295","ENSG00000166295.9","10",72216000,72235860
"49405","Metazoa_SRP","ENSG00000273829","ENSG00000273829.1","16",50054143,50054430
"49406","ACTG1P16","ENSG00000260298","ENSG00000260298.2","16",50058150,50059231
"49407","LRRC8D-DT","ENSG00000272931","ENSG00000272931.1","1",89820174,89820868
"49408","C3orf49","ENSG00000163632","ENSG00000163632.14","3",63819299,63848636
"49409","HEATR3","ENSG00000155393","ENSG00000155393.13","16",50065970,50107272
"49410","FAM163A","ENSG00000143340","ENSG00000143340.6","1",179743163,179816198
"49411","CCDC195","ENSG00000283428","ENSG00000283428.1","2",224703764,224716365
"49412","THOC7","ENSG00000163634","ENSG00000163634.12","3",63833870,63863868
"49413","NCKAP1","ENSG00000061676","ENSG00000061676.15","2",182909115,183038858
"49414","PEX5","ENSG00000139197","ENSG00000139197.11","12",7188685,7218574
"49415","POU2F1","ENSG00000143190","ENSG00000143190.23","1",167220876,167427345
"49416","Y_RNA","ENSG00000200170","ENSG00000200170.1","10",72220752,72220852
"49417","DDIT4","ENSG00000168209","ENSG00000168209.6","10",72273919,72276036
"49419","SNRPGP4","ENSG00000267203","ENSG00000267203.1","17",69318733,69318961
"49420","ZNF701","ENSG00000167562","ENSG00000167562.13","19",52555457,52587174
"49422","RNU6-805P","ENSG00000202513","ENSG00000202513.1","10",72391964,72392069
"49424","CBX2","ENSG00000173894","ENSG00000173894.11","17",79778148,79787983
"49425","SNX19P4","ENSG00000276531","ENSG00000276531.1","10",72483245,72483812
"49427","RNA5SP305","ENSG00000199535","ENSG00000199535.1","10",24640166,24640284
"49430","RN7SKP241","ENSG00000240294","ENSG00000240294.2","10",24908522,24908812
"49431","ARHGAP21","ENSG00000107863","ENSG00000107863.19","10",24583609,24723887
"49433","ENPP7","ENSG00000182156","ENSG00000182156.10","17",79730943,79742219
"49435","RNU6-998P","ENSG00000251703","ENSG00000251703.1","4",57002692,57002792
"49436","THOC7-AS1","ENSG00000240549","ENSG00000240549.2","3",63860645,63861819
"49437","RNY4P3","ENSG00000202124","ENSG00000202124.1","16",50098264,50098358
"49438","IGFBP7","ENSG00000163453","ENSG00000163453.11","4",57030773,57110385
"49440","SCAANT1","ENSG00000280620","ENSG00000280620.1","3",63911518,63911772
"49441","PSMD6-AS2","ENSG00000239653","ENSG00000239653.1","3",64004022,64012148
"49443","RPL10P14","ENSG00000260031","ENSG00000260031.1","16",50151280,50151577
"49445","PSMD6-AS1","ENSG00000243410","ENSG00000243410.1","3",64011964,64016246
"49446","SNORA70","ENSG00000252526","ENSG00000252526.1","16",50151642,50151731
"49447","MIR138-2","ENSG00000207649","ENSG00000207649.3","16",56858518,56858601
"49449","ZNF418","ENSG00000196724","ENSG00000196724.13","19",57921882,57935402
"49450","H2BP3","ENSG00000240912","ENSG00000240912.1","3",114103249,114103628
"49451","SLC12A3","ENSG00000070915","ENSG00000070915.10","16",56865207,56915850
"49452","DRD3","ENSG00000151577","ENSG00000151577.13","3",114127580,114199407
"49453","MTCO1P40","ENSG00000262902","ENSG00000262902.1","17",53105734,53106358
"49454","UBE2CP3","ENSG00000250384","ENSG00000250384.1","4",57072683,57073132
"49457","SLC26A11","ENSG00000181045","ENSG00000181045.15","17",80219699,80253500
"49459","CDX1","ENSG00000113722","ENSG00000113722.17","5",150166778,150184558
"49460","REST","ENSG00000084093","ENSG00000084093.19","4",56907876,56966808
"49461","VTI1BP4","ENSG00000227759","ENSG00000227759.2","9",128650998,128652145
"49462","HMGA1P4","ENSG00000234705","ENSG00000234705.2","9",128663134,128684477
"49463","SET","ENSG00000119335","ENSG00000119335.17","9",128683424,128696400
"49464","FPR1","ENSG00000171051","ENSG00000171051.9","19",51745172,51804110
"49466","ZNF71","ENSG00000197951","ENSG00000197951.10","19",56595300,56626481
"49467","ERAP1","ENSG00000164307","ENSG00000164307.13","5",96760810,96808100
"49468","PLAT","ENSG00000104368","ENSG00000104368.19","8",42174718,42207709
"49469","ZNF570","ENSG00000171827","ENSG00000171827.11","19",37467585,37488652
"49471","FAM214BP1","ENSG00000240487","ENSG00000240487.1","3",114231398,114233021
"49472","TIGIT","ENSG00000181847","ENSG00000181847.12","3",114276913,114310288
"49473","KMT2B","ENSG00000272333","ENSG00000272333.7","19",35717973,35738878
"49475","CARS1","ENSG00000110619","ENSG00000110619.18","11",3000922,3057613
"49478","MIR568","ENSG00000284134","ENSG00000284134.1","3",114316475,114316569
"49479","ZBTB20-AS1","ENSG00000241560","ENSG00000241560.7","3",114351771,114388978
"49480","TVP23CP1","ENSG00000223584","ENSG00000223584.1","7",90631906,90632568
"49482","PTP4A1P3","ENSG00000226254","ENSG00000226254.1","7",91107374,91107793
"49483","FZD1","ENSG00000157240","ENSG00000157240.4","7",91264433,91271326
"49484","NIPA2P1","ENSG00000225843","ENSG00000225843.1","7",91320128,91321103
"49485","PTTG1IP2","ENSG00000251154","ENSG00000251154.2","7",90469639,90513397
"49486","PLXNA4","ENSG00000221866","ENSG00000221866.9","7",132123332,132648688
"49487","ZBTB20-AS5","ENSG00000242290","ENSG00000242290.2","3",114445521,114529452
"49488","ZBTB20-AS2","ENSG00000241295","ENSG00000241295.1","3",114684580,114687609
"49489","MTNR1A","ENSG00000168412","ENSG00000168412.6","4",186533655,186555567
"49490","MIR4796","ENSG00000264623","ENSG00000264623.3","3",114743445,114743525
"49491","ZBTB20-AS3","ENSG00000239946","ENSG00000239946.1","3",114873114,114876514
"49492","YBX1P3","ENSG00000240002","ENSG00000240002.1","3",114930541,114931449
"49493","ZBTB20-AS4","ENSG00000242767","ENSG00000242767.1","3",115100423,115103061
"49494","EIF4E2P2","ENSG00000244157","ENSG00000244157.1","3",115279125,115279860
"49495","ZBTB20","ENSG00000181722","ENSG00000181722.17","3",114314500,115147288
"49496","ANXA5","ENSG00000164111","ENSG00000164111.15","4",121667946,121696995
"49497","DPP10","ENSG00000175497","ENSG00000175497.17","2",114442299,115845780
"49498","RAD51B","ENSG00000182185","ENSG00000182185.18","14",67819779,68730218
"49501","Y_RNA","ENSG00000199540","ENSG00000199540.1","5",144087,144197
"49502","LRRC14B","ENSG00000185028","ENSG00000185028.4","5",191495,196334
"49504","CCDC127","ENSG00000164366","ENSG00000164366.4","5",196868,218153
"49507","FLJ40288","ENSG00000183470","ENSG00000183470.9","7",132648794,132728769
"49514","SDHA","ENSG00000073578","ENSG00000073578.17","5",218241,257082
"49515","MME-AS1","ENSG00000240666","ENSG00000240666.2","3",155158370,155183285
"49516","LINC01487","ENSG00000241336","ENSG00000241336.2","3",155240919,155258766
"49517","CAV1","ENSG00000105974","ENSG00000105974.13","7",116524994,116561179
"49518","STRIT1","ENSG00000240045","ENSG00000240045.2","3",155290227,155293683
"49520","PABPC1P10","ENSG00000239443","ENSG00000239443.1","3",155309427,155309807
"49521","MLH1","ENSG00000076242","ENSG00000076242.16","3",36993350,37050846
"49522","TRBV10-1","ENSG00000211717","ENSG00000211717.3","7",142399860,142400377
"49523","TRBV11-1","ENSG00000211720","ENSG00000211720.3","7",142407672,142408136
"49524","TRBV12-1","ENSG00000244661","ENSG00000244661.1","7",142415224,142415666
"49525","MIR6863","ENSG00000283471","ENSG00000283471.1","16",56904264,56904353
"49526","RPS24P17","ENSG00000243988","ENSG00000243988.1","16",56906534,56906956
"49527","TRBV10-2","ENSG00000229769","ENSG00000229769.2","7",142424965,142425465
"49528","VCP","ENSG00000165280","ENSG00000165280.18","9",35053928,35072668
"49529","TRBV11-2","ENSG00000241657","ENSG00000241657.1","7",142433895,142434394
"49530","TRBV12-2","ENSG00000211739","ENSG00000211739.4","7",142440883,142441325
"49531","HERPUD1","ENSG00000051108","ENSG00000051108.15","16",56932142,56944864
"49532","IGFLR1","ENSG00000126246","ENSG00000126246.10","19",35738801,35742453
"49533","SCIRT","ENSG00000237686","ENSG00000237686.7","6",43995723,44074652
"49534","TRBV6-5","ENSG00000211721","ENSG00000211721.2","7",142450947,142451448
"49535","TRBV7-4","ENSG00000253409","ENSG00000253409.1","7",142455174,142455635
"49536","C6orf223","ENSG00000181577","ENSG00000181577.16","6",44000580,44007612
"49537","TRBV5-4","ENSG00000230099","ENSG00000230099.2","7",142462916,142463581
"49538","EIF4A3","ENSG00000141543","ENSG00000141543.12","17",80134369,80147151
"49539","TRBV6-6","ENSG00000211724","ENSG00000211724.3","7",142469537,142470013
"49540","TRBV7-5","ENSG00000227550","ENSG00000227550.2","7",142474096,142474567
"49542","TRBV5-5","ENSG00000211725","ENSG00000211725.3","7",142482548,142483019
"49544","TRBV6-7","ENSG00000253188","ENSG00000253188.1","7",142487863,142488295
"49546","MRPL14","ENSG00000180992","ENSG00000180992.7","6",44113451,44127452
"49547","TRBV7-6","ENSG00000211727","ENSG00000211727.3","7",142492132,142492673
"49548","TRBV5-6","ENSG00000211728","ENSG00000211728.2","7",142500028,142500534
"49549","TRBV6-8","ENSG00000253534","ENSG00000253534.1","7",142507382,142507810
"49550","TRBV7-7","ENSG00000253291","ENSG00000253291.1","7",142511626,142512127
"49551","TMEM63B","ENSG00000137216","ENSG00000137216.19","6",44126914,44155519
"49552","TRBV5-7","ENSG00000211731","ENSG00000211731.1","7",142520090,142520556
"49553","PRPF38AP2","ENSG00000236582","ENSG00000236582.1","10",17577362,17578212
"49554","TRBV7-9","ENSG00000278030","ENSG00000278030.1","7",142529290,142529762
"49555","HACD1","ENSG00000165996","ENSG00000165996.14","10",17589032,17617374
"49556","TRBV13","ENSG00000276405","ENSG00000276405.1","7",142535809,142536292
"49558","TRBV10-3","ENSG00000275791","ENSG00000275791.1","7",142544212,142544685
"49559","TRBV11-3","ENSG00000276597","ENSG00000276597.1","7",142554836,142555318
"49560","TRBV12-3","ENSG00000274752","ENSG00000274752.1","7",142560423,142560931
"49561","TRBV12-4","ENSG00000276953","ENSG00000276953.1","7",142563740,142564245
"49562","U2AF1L4","ENSG00000161265","ENSG00000161265.15","19",35742464,35745445
"49563","TRBV12-5","ENSG00000275158","ENSG00000275158.1","7",142580917,142581427
"49565","RN7SL706P","ENSG00000244677","ENSG00000244677.3","14",68149617,68149908
"49566","RN7SL108P","ENSG00000243546","ENSG00000243546.3","14",68236243,68236539
"49568","PPIAP6","ENSG00000258477","ENSG00000258477.1","14",68421698,68422196
"49569","MET","ENSG00000105976","ENSG00000105976.16","7",116672196,116798377
"49573","RPL12P7","ENSG00000242941","ENSG00000242941.1","14",68693090,68693583
"49575","PAPOLA-DT","ENSG00000260806","ENSG00000260806.1","14",96500810,96502321
"49576","PGS1","ENSG00000087157","ENSG00000087157.19","17",78378649,78425114
"49577","LINC02304","ENSG00000259110","ENSG00000259110.1","14",97154857,97158736
"49581","NFKBIA","ENSG00000100906","ENSG00000100906.11","14",35401513,35404749
"49582","STAM-AS1","ENSG00000260589","ENSG00000260589.1","10",17641284,17643878
"49584","STAM","ENSG00000136738","ENSG00000136738.15","10",17644151,17716824
"49589","CNN2P10","ENSG00000232223","ENSG00000232223.1","1",166796266,166797183
"49590","SCG3","ENSG00000104112","ENSG00000104112.9","15",51681492,51721026
"49591","SPTLC1P4","ENSG00000232678","ENSG00000232678.2","1",152077952,152078211
"49593","CYB5R1","ENSG00000159348","ENSG00000159348.13","1",202961873,202967275
"49595","DNAJC8P1","ENSG00000259022","ENSG00000259022.2","14",35430260,35430631
"49596","PIKFYVE","ENSG00000115020","ENSG00000115020.17","2",208266255,208358746
"49598","RPS3AP4","ENSG00000259105","ENSG00000259105.1","14",35468272,35469330
"49600","KRT18P6","ENSG00000258783","ENSG00000258783.1","14",35511825,35513089
"49602","INSM2","ENSG00000168348","ENSG00000168348.4","14",35534164,35537054
"49603","PSENEN","ENSG00000205155","ENSG00000205155.8","19",35745600,35747519
"49605","KIFAP3","ENSG00000075945","ENSG00000075945.13","1",169921326,170085208
"49607","QRSL1P3","ENSG00000257957","ENSG00000257957.1","14",35765795,35767110
"49608","PDCD6","ENSG00000249915","ENSG00000249915.8","5",271621,314974
"49610","NUTF2P2","ENSG00000258300","ENSG00000258300.2","14",35819837,35820220
"49611","BRMS1L","ENSG00000100916","ENSG00000100916.14","14",35826338,35932325
"49613","TMEM236","ENSG00000148483","ENSG00000148483.9","10",17752201,17800868
"49619","LYSMD2","ENSG00000140280","ENSG00000140280.14","15",51723011,51751585
"49621","LIN37","ENSG00000267796","ENSG00000267796.8","19",35748361,35754519
"49622","GTPBP4","ENSG00000107937","ENSG00000107937.19","10",988434,1019932
"49623","CAPN11","ENSG00000137225","ENSG00000137225.13","6",44158811,44184401
"49624","MARCHF10","ENSG00000173838","ENSG00000173838.12","17",62701314,62808344
"49625","PP12613","ENSG00000226757","ENSG00000226757.2","4",121764585,121766814
"49627","EXOSC9","ENSG00000123737","ENSG00000123737.13","4",121801318,121817021
"49629","HSPB6","ENSG00000004776","ENSG00000004776.13","19",35754566,35758079
"49630","RYR3","ENSG00000198838","ENSG00000198838.14","15",33310962,33866121
"49631","PROSER3","ENSG00000167595","ENSG00000167595.15","19",35758143,35771028
"49635","ILF2P2","ENSG00000257720","ENSG00000257720.1","14",36054197,36055313
"49637","PPP2R3C","ENSG00000092020","ENSG00000092020.11","14",35085467,35122517
"49640","CETP","ENSG00000087237","ENSG00000087237.12","16",56961923,56983845
"49641","LRRC73","ENSG00000204052","ENSG00000204052.4","6",43506969,43510686
"49642","POLR1C","ENSG00000171453","ENSG00000171453.20","6",43509702,43562419
"49643","IDI2","ENSG00000148377","ENSG00000148377.6","10",1018910,1025859
"49644","CPT1A","ENSG00000110090","ENSG00000110090.13","11",68754620,68844410
"49645","IDI2-AS1","ENSG00000232656","ENSG00000232656.9","10",1022630,1045425
"49649","EXOC3","ENSG00000180104","ENSG00000180104.16","5",443175,471937
"49650","WDR37","ENSG00000047056","ENSG00000047056.16","10",1049538,1132384
"49651","POLB","ENSG00000070501","ENSG00000070501.12","8",42338454,42371808
"49652","NFE2L3","ENSG00000050344","ENSG00000050344.9","7",26152198,26187137
"49654","AXDND1","ENSG00000162779","ENSG00000162779.22","1",179365720,179554735
"49655","LINC02594","ENSG00000267440","ENSG00000267440.2","17",43679341,43706709
"49656","RNF213","ENSG00000173821","ENSG00000173821.19","17",80260866,80398786
"49657","CBX3","ENSG00000122565","ENSG00000122565.19","7",26201162,26213607
"49659","ARHGAP33","ENSG00000004777","ENSG00000004777.18","19",35774532,35788822
"49660","FAM222A","ENSG00000139438","ENSG00000139438.6","12",109713825,109770495
"49661","PP7080","ENSG00000188242","ENSG00000188242.4","5",466124,473098
"49662","FAM222A-AS1","ENSG00000255650","ENSG00000255650.6","12",109734166,109773508
"49663","SLC9A3","ENSG00000066230","ENSG00000066230.12","5",470456,524449
"49664","MIR4497","ENSG00000263510","ENSG00000263510.1","12",109833348,109833436
"49666","RN7SL441P","ENSG00000241413","ENSG00000241413.3","12",109866214,109866509
"49668","RNU6-399P","ENSG00000202034","ENSG00000202034.1","12",62545582,62545679
"49669","LINC01465","ENSG00000221949","ENSG00000221949.6","12",62601751,62603690
"49671","MIRLET7I","ENSG00000199179","ENSG00000199179.3","12",62603686,62603769
"49673","RPL32P26","ENSG00000241941","ENSG00000241941.2","12",62658823,62659225
"49674","TRPV4","ENSG00000111199","ENSG00000111199.12","12",109783087,109833406
"49676","VWC2L","ENSG00000174453","ENSG00000174453.10","2",214411054,214578976
"49678","FAM25E","ENSG00000231122","ENSG00000231122.5","10",45815428,45817324
"49679","PARGP1","ENSG00000239883","ENSG00000239883.8","10",45854093,45972154
"49680","RNA5SP310","ENSG00000239152","ENSG00000239152.1","10",45856307,45856422
"49681","ANTXRLP1","ENSG00000263482","ENSG00000263482.3","10",46233885,46273557
"49682","LINC02701","ENSG00000250508","ENSG00000250508.1","11",68870664,68874542
"49683","MRPL21","ENSG00000197345","ENSG00000197345.13","11",68891276,68903835
"49684","AGAP14P","ENSG00000279058","ENSG00000279058.2","10",46337224,46358714
"49687","NLRC5","ENSG00000140853","ENSG00000140853.16","16",56989485,57083531
"49688","LINC01448","ENSG00000238284","ENSG00000238284.2","7",42661716,42706447
"49689","TCP1P1","ENSG00000229161","ENSG00000229161.2","7",42794906,42802494
"49692","C7orf25","ENSG00000136197","ENSG00000136197.13","7",42908726,42912305
"49693","FAM25BP","ENSG00000273225","ENSG00000273225.4","10",46369113,46373563
"49695","BAG5","ENSG00000166170","ENSG00000166170.11","14",103556545,103562657
"49696","ANXA8L1","ENSG00000264230","ENSG00000264230.9","10",46375627,46391784
"49697","MLPH","ENSG00000115648","ENSG00000115648.14","2",237485428,237555322
"49699","ZNF839","ENSG00000022976","ENSG00000022976.16","14",102317377,102342702
"49700","CCNA2","ENSG00000145386","ENSG00000145386.11","4",121816444,121823883
"49701","PSMA2","ENSG00000106588","ENSG00000106588.12","7",42916828,42932185
"49703","MRGPRD","ENSG00000172938","ENSG00000172938.3","11",68980021,68980986
"49706","MRGPRF","ENSG00000172935","ENSG00000172935.9","11",69004395,69013382
"49707","SLC9A3-AS1","ENSG00000225138","ENSG00000225138.8","5",473236,480884
"49708","BBS7","ENSG00000138686","ENSG00000138686.10","4",121824329,121870487
"49710","SPATA1","ENSG00000122432","ENSG00000122432.18","1",84506300,84566194
"49711","LINC01529","ENSG00000225872","ENSG00000225872.4","19",35785697,35797902
"49712","MRGPRF-AS1","ENSG00000256508","ENSG00000256508.2","11",69012283,69018447
"49713","PRODH2","ENSG00000250799","ENSG00000250799.11","19",35799988,35813299
"49715","TPCN2","ENSG00000162341","ENSG00000162341.18","11",69048932,69136316
